Subject,Filename,Page,Rule ID,Type,Issue,Message,Suggestions,Context
Health-and-Social-Care-and-Childcare,wjec-gcse-health-and-social-care-and-childcare-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,CIW,Possible spelling mistake found.,"CIA, COW, CIO (+34 more)",...egislation:  - Care Inspectorate Wales (CIW) - Healthcare Inspectorate Wales (HIW) ...
Health-and-Social-Care-and-Childcare,wjec-gcse-health-and-social-care-and-childcare-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,HIW,Possible spelling mistake found.,"HIS, HIM, HOW (+18 more)",... (CIW) - Healthcare Inspectorate Wales (HIW) - His Majesty's Inspectorate for Educa...
Health-and-Social-Care-and-Childcare,wjec-gcse-health-and-social-care-and-childcare-specification.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,Estyn,Possible spelling mistake found.,"ESPN, Eaten, Stan (+41 more)",...te for Education and Training in Wales (Estyn).  {16}--------------------------------...
Health-and-Social-Care-and-Childcare,wjec-gcse-health-and-social-care-and-childcare-specification.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,personcentred,Possible spelling mistake found.,"person-centred, person centred",...ers should understand the importance of personcentred care when professionals work with adult...
History,frequently-asked-questions.md,2,MORFOLOGIK_RULE_EN_GB,misspelling,eassessments,Possible spelling mistake found.,"assessments, reassessments",...ence in the development and delivery of eassessments for a variety of general and vocational...
History,gcse-history---delivery-guide.md,6,MORFOLOGIK_RULE_EN_GB,misspelling,eassessment,Possible spelling mistake found.,"assessment, reassessment",...ment of Unit 2 digitally through WJEC's eassessment platform.  {7}-------------------------...
History,gcse-history---guidance-for-teaching-unit-1-option-1.1.md,33,MORFOLOGIK_RULE_EN_GB,misspelling,evidencebased,Possible spelling mistake found.,evidence based,... and quantify change. Learners can draw evidencebased conclusions based on statistics and num...
History,gcse-history---guidance-for-teaching-unit-1-option-1.1.md,37,MORFOLOGIK_RULE_EN_GB,misspelling,Ferch,Possible spelling mistake found.,"Fork, Fetch, Perch (+6 more)",...                                    | | Ferch                       | Daughter of (fo...
History,gcse-history---guidance-for-teaching-unit-1-option-1.2.md,33,MORFOLOGIK_RULE_EN_GB,misspelling,Triparte,Possible spelling mistake found.,Triparted,...d-the-welsh-revolt)  #### **Map(s):**  [Triparte](https://commons.wikimedia.org/wiki/Fil...
History,gcse-history---guidance-for-teaching-unit-1-option-1.2.md,49,MORFOLOGIK_RULE_EN_GB,misspelling,Chevauchee,Possible spelling mistake found.,Debauchee,...                                    | | Chevauchee | Medieval war tactic of raiding an ene...
History,gcse-history---guidance-for-teaching-unit-1-option-1.4.md,10,MORFOLOGIK_RULE_EN_GB,misspelling,Nosources,Possible spelling mistake found.,No sources,...                                      | Nosources                                        ...
History,gcse-history---guidance-for-teaching-unit-1-option-1.4.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,Milita,Possible spelling mistake found.,Militia,"..., the Grand Remonstrance (1641) and the Milita Bill (1642).  Charles' key advisers wer..."
History,gcse-history---guidance-for-teaching-unit-1-option-1.4.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,postcivil,Possible spelling mistake found.,,...nuity in their lives and status pre and postcivil war.  # **Advanced outcome:**  Learners...
History,gcse-history---guidance-for-teaching-unit-1-option-1.5.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,longterm,Possible spelling mistake found.,"long-term, long term",... Williams.  The short-term failures and longterm successes of the Chartist movement.  ##...
History,gcse-history---guidance-for-teaching-unit-1-option-1.5.md,33,MORFOLOGIK_RULE_EN_GB,misspelling,enquire,Possible spelling mistake found.,"enquiry, inquire, esquire (+2 more)",...es during the Industrial Revolution and enquire as to how the Welsh dealt with everyday...
History,gcse-history---guidance-for-teaching-unit-1-option-1.6.md,19,MORFOLOGIK_RULE_EN_GB,misspelling,workingclass,Possible spelling mistake found.,"working-class, working class",...in Wales.  The hardships experienced by workingclass people in Wales and the ways in which t...
History,gcse-history---guidance-for-teaching-unit-2-option-2.1.md,32,MORFOLOGIK_RULE_EN_GB,misspelling,ki,Possible spelling mistake found.,"Ki, chi, I (+117 more)",...s): <ul><li>https://en.wikipedia.org/wi ki/File:Genghis_Khan_em pire-switch.svg</l...
History,gcse-history---guidance-for-teaching-unit-2-option-2.2.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,danse,Possible spelling mistake found.,"dance, dense, Dante (+6 more)",...he Black Death such as the image of the danse macabre. | Activities: <ul><li>research...
History,gcse-history---guidance-for-teaching-unit-2-option-2.3.md,9,MORFOLOGIK_RULE_EN_GB,misspelling,placemat,Possible spelling mistake found.,"placeman, place mat","...desillas.  #### **Activity:**  Create a placemat to outline the voyages of discovery, th..."
History,gcse-history---guidance-for-teaching-unit-2-option-2.3.md,9,MORFOLOGIK_RULE_EN_GB,misspelling,da,Possible spelling mistake found.,"the, DA, a (+141 more)","...)  #### **Video(s):**  [Columbus, Vasco da](https://www.youtube.com/watch?v=NjEGnc..."
History,gcse-history---guidance-for-teaching-unit-2-option-2.3.md,11,MORFOLOGIK_RULE_EN_GB,misspelling,Groupwork,Possible spelling mistake found.,Group work,...f central America.  #### **Activity**:  Groupwork presentation activity. Each group is gi...
History,gcse-history---guidance-for-teaching-unit-2-option-2.4.md,11,MORFOLOGIK_RULE_EN_GB,misspelling,DİVAN-I,Possible spelling mistake found.,"DIVAN, DIVANS, DIVALI",...li></ul> | Wikipedia - The Grand Vizier DİVAN-I HÜMAYUN History of Istanbul Image(s): M...
History,gcse-history---guidance-for-teaching-unit-2-option-2.4.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,Forgotton,Possible spelling mistake found.,"Forgotten, Forgot ton",...formation - National Geographic Spain's Forgotton Muslims - The Expulsion of the Moriscos...
History,gcse-history---guidance-for-teaching-unit-2-option-2.5.md,7,MORFOLOGIK_RULE_EN_GB,misspelling,de-Nazification,Possible spelling mistake found.,denazification,....5.5  | The fall of the Third Reich and de-Nazification                       |  |  |  {8}-----...
History,gcse-history---guidance-for-teaching-unit-2-option-2.5.md,16,MORFOLOGIK_RULE_EN_GB,misspelling,durch,Possible spelling mistake found.,"dark, Dutch, duck (+11 more)",...chemes like Strength Through Joy (Kraft durch Freude).  ### **Advanced activities:** ...
History,gcse-history---guidance-for-teaching-unit-2-option-2.5.md,16,MORFOLOGIK_RULE_EN_GB,misspelling,Freude,Possible spelling mistake found.,"Freud, Froude",... like Strength Through Joy (Kraft durch Freude).  ### **Advanced activities:**  Resear...
History,gcse-history---guidance-for-teaching-unit-3-option-3.1.md,13,MORFOLOGIK_RULE_EN_GB,misspelling,Globetrotting,Possible spelling mistake found.,"Globe-trotting, Globe trotting",... to the Empire.</li></ul> | Website(s): Globetrotting Vikings: The Quest for Constantinople M...
History,gcse-history---guidance-for-teaching-unit-3-option-3.1.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,und,Possible spelling mistake found.,"UND, and, end (+1309 more)","...ent of Iceland Map(s): Züge, Landnahmen und Siedlungsgebiete der Nordmänner - 800-1..."
History,gcse-history---guidance-for-teaching-unit-3-option-3.1.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,Bondi,Possible spelling mistake found.,"Bond, Bonds","...fore battle and often fought naked. | | Bondi | Freemen who owned their own land, oft..."
History,gcse-history---guidance-for-teaching-unit-3-option-3.1.md,44,MORFOLOGIK_RULE_EN_GB,misspelling,northmen,Possible spelling mistake found.,"Northmen, Northman, north men (+5 more)","...an | Word used to describe the Vikings, northmen, who had settled in northern France. | ..."
History,gcse-history---guidance-for-teaching-unit-3-option-3.2.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,al-Din,Possible spelling mistake found.,"Alvin, Aladdin, Alain (+18 more)",...org/wiki/Second_Crusade#Muslims)  [Imad al-Din Zengi -](https://en.wikipedia.org/wiki/...
History,gcse-history---guidance-for-teaching-unit-3-option-3.2.md,27,MORFOLOGIK_RULE_EN_GB,misspelling,heroworshipped,Possible spelling mistake found.,hero worshipped,"...d both Richard I and Salah ad-Din, each heroworshipped by their own supporters and demonised b..."
History,gcse-history---guidance-for-teaching-unit-3-option-3.3.md,11,MORFOLOGIK_RULE_EN_GB,misspelling,EBook,Possible spelling mistake found.,"Book, iBook, Rebook","...african-kingdoms-ebook-.pdf)*, A [Level EBook: OCR](https://www.ocr.org.uk/Images/208..."
History,gcse-history---guidance-for-teaching-unit-3-option-3.3.md,12,MORFOLOGIK_RULE_EN_GB,misspelling,Africas,Possible spelling mistake found.,"Africa's, Africa, African (+3 more)",...R Video(s): Songhai Empire: The Fall of Africas Greatest Empire | 2 hours |  {13}------...
History,gcse-history---guidance-for-teaching-unit-3-option-3.3.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,Qu,Possible spelling mistake found.,"EU, QC, Nu (+50 more)",...of Quranic Verses on Education (Qiratul Qu'ran) to consider how these would have i...
History,gcse-history---guidance-for-teaching-unit-3-option-3.4.md,7,MORFOLOGIK_RULE_EN_GB,misspelling,Humayan,Possible spelling mistake found.,Humayun,"...        | 3.4.1         | From Babur to Humayan, c.1526–1556                           ..."
History,gcse-history---guidance-for-teaching-unit-3-option-3.4.md,21,MORFOLOGIK_RULE_EN_GB,misspelling,Minature,Possible spelling mistake found.,Miniature,.../14.%20Siful%20&%20Shakti.pdf)  [Mughal Minature](https://www.rub.ac.bd/assets/files/pub...
History,gcse-history---guidance-for-teaching-unit-3-option-3.4.md,24,MORFOLOGIK_RULE_EN_GB,misspelling,shortterm,Possible spelling mistake found.,"short-term, short term",... of succession including their long and shortterm impact on the empire.  #### **Advanced ...
History,gcse-history---guidance-for-teaching-unit-3-option-3.4.md,28,MORFOLOGIK_RULE_EN_GB,misspelling,hl,Possible spelling mistake found.,"HL, he, HD (+102 more)","...ahal a-tour-from-the-top/zAUxtGbI2DyODQ?hl=en | | develop empathy, tolerance, comp..."
History,gcse-history---guidance-for-teaching-unit-3-option-3.6.md,9,MORFOLOGIK_RULE_EN_GB,misspelling,fueled,"Possible spelling mistake. Did you mean “fuelled”, the past tense form of the verb ‘fuel’?","fuelled, furled, fulled","...ps, discuss key questions such as: What fueled Southern resistance to Civil Rights? or..."
History,gcse-history---guidance-for-teaching-unit-3-option-3.6.md,10,MORFOLOGIK_RULE_EN_GB,misspelling,Colored,Possible spelling mistake. ‘Colored’ is American English.,Coloured,...onal Association for the Advancement of Colored People (NAACP)   History Britannica htt...
History,gcse-history---guidance-for-teaching-unit-3-option-3.6.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,Definiti,Possible spelling mistake found.,Definite,"...istory and Culture Harlem Renaissance - Definiti on, Artists & How It Started   HISTORY ..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,6,MORFOLOGIK_RULE_EN_GB,misspelling,Methink,Possible spelling mistake found.,"Rethink, Methinks, Bethink (+2 more)","...at was so delivered to him.  And said, 'Methink ye are best worthy  To wear the crown a..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,12,MORFOLOGIK_RULE_EN_GB,misspelling,beareth,Possible spelling mistake found.,"earth, bearer, berth (+11 more)","... singular Zeal, Love and Favour that he beareth towards his Subjects of his said Domini..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,13,MORFOLOGIK_RULE_EN_GB,misspelling,Withvay,Possible spelling mistake found.,"Withal, Withy, Witham","... upon a mountain in north Wales called ""Withvay"" [Wyddfa], otherwise called ""Snoyden [S..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,sturdie,Possible spelling mistake found.,"sturdier, sturdied","...or punishment of Rogues, Vagabonds, and sturdie Beggers* (1597)  And bee it enacted by ..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,Beggers,Possible spelling mistake found.,"Beggars, Baggers, Buggers (+1 more)","...hment of Rogues, Vagabonds, and sturdie Beggers* (1597)  And bee it enacted by the auth..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,euery,Possible spelling mistake found.,"every, query, emery (+1 more)","...nacted by the authority aforesaid, that euery person which is by this present Acte de..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,Acte,Possible spelling mistake found.,"ACTE, Act, Acts (+469 more)","...t euery person which is by this present Acte declared to bee a Rogue, Vagabond, or s..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,begger,Possible spelling mistake found.,"bigger, Berger, begged (+4 more)","...red to bee a Rogue, Vagabond, or sturdy begger, which shall bee at any time after the ..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,comming,Possible spelling mistake found.,"coming, combing, comping (+2 more)","...ime after the said feast of Easter next comming, taken begging, vagrant, wandering or m..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,misordering,Possible spelling mistake found.,"disordering, mis ordering","...g, taken begging, vagrant, wandering or misordering themselues in any part of this Realme, ..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,themselues,Possible spelling mistake found.,themselves,"...ging, vagrant, wandering or misordering themselues in any part of this Realme, or the Domi..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,Realme,Possible spelling mistake found.,"Realm, Realms, README (+1 more)","...ordering themselues in any part of this Realme, or the Dominion of Wales, shall vpon t..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,vpon,Possible spelling mistake found.,"upon, VPN, PON (+1 more)","...Realme, or the Dominion of Wales, shall vpon their apprehension bee stripped naked f..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,vpwards,Possible spelling mistake found.,upwards,"...sion bee stripped naked from the middle vpwards, and shall be openly whipped vntill his..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,vntill,Possible spelling mistake found.,"still, until, till (+3 more)","...le vpwards, and shall be openly whipped vntill his or her body be bloudy: and shall be..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,bloudy,Possible spelling mistake found.,"bloody, cloudy",...penly whipped vntill his or her body be bloudy: and shall be forthwith sent to the Par...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,hee,Possible spelling mistake found.,"he, her, here (+70 more)",...l be forthwith sent to the Parish where hee was borne.  {15}-----------------------...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,Odeboyz,Possible spelling mistake found.,"Decoy, Decoys, Debby (+9 more)",...e First National Welfare System' on the Odeboyz blog (2019). The blog is a  collection ...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,18,MORFOLOGIK_RULE_EN_GB,misspelling,circumnavigator,Possible spelling mistake found.,circumnavigatory,"...VIII, the Southwark silk weaver and the circumnavigator who sailed the world with Sir Francis D..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,20,MORFOLOGIK_RULE_EN_GB,misspelling,lastditch,Possible spelling mistake found.,"last-ditch, last ditch",...-week festival that was pretty much his lastditch effort to impress her. Her time was com...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,21,MORFOLOGIK_RULE_EN_GB,misspelling,volta,Possible spelling mistake found.,"Volta, volt, volts (+101 more)",...inment  **Item 36** A couple dancing la volta at a ball at the Court of Henri III (15...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,tretower-court-and-castle,Possible spelling mistake found.,repower-court-and-castle,...://cadw.gov.wales/visit/places-to visit/tretower-court-and-castle. [Accessed 28.10.24] | | 3. | From Mapp...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,king-henry-vi-a-level-history-lesson,Possible spelling mistake found.,king-Henry-vi-a-level-history-lesson,...s/lessons-and-activities/personality-of king-henry-vi-a-level-history-lesson/ [Accessed 28.10.24] | | 6. | From a we...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,britains-longest-siege,Possible spelling mistake found.,Britain-longest-siege,...o.uk/surrender-of-harlech-castle-end-of britains-longest-siege/ [Accessed 28.10.24] | | 7. | From http...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,shakespeare,Possible spelling mistake found.,"Shakespeare, Shakespearean",...-his-world/reputation/crimes-alleged-by shakespeare/#:~:text=Despite%20the%20widespread%20b...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,anyone%,Possible spelling mistake found.,anyone,"...espite%20the%20widespread%20belief%20in,anyone% 2C%20including%20Richard%20III).[Access..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,JF,Possible spelling mistake found.,"OF, IF, JR (+53 more)","... of Wales Press, p.58 | | 21. | Aylett, JF, 1984. In Search of History 1485–1714. ..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,acte,Possible spelling mistake found.,"ACTE, act, acts (+499 more)","...Stoughton, p.30 | | 23. | From [TCP] An acte for punishment of rogues, vagabonds and..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,beggers,Possible spelling mistake found.,"beggars, baggers, buggers (+1 more)","...shment of rogues, vagabonds and sturdie beggers [Accessed: 10.11.2024] | | 24. | https:..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,soc,Possible spelling mistake found.,"SOC, SoC, so (+1712 more)",...www.british-history.ac.uk/camden-record soc/vol42/pp34-50 [Accessed: 1.11.2024] | |...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-early-modern---example-teaching-pack.md,23,MORFOLOGIK_RULE_EN_GB,misspelling,jews-in-shakespeares-england,Possible spelling mistake found.,"Jews-in-shakespeares-england, jews-in-Shakespeare-england, jews-in-shakespeares-England",...akespeare/life-and-times/social context/jews-in-shakespeares-england/ [Accessed 31.10.2024] | | 33. | Adapte...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.md,5,MORFOLOGIK_RULE_EN_GB,misspelling,Malcom,Possible spelling mistake found.,Malcolm,"... The Anglo-Saxon succession  **Item 4** Malcom Barber, a professor of History, outline..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,castlemen,Possible spelling mistake found.,"cattlemen, castle men","...nsettled this year, and fought with the castlemen at Hereford, and did them much harm. Th..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.md,10,MORFOLOGIK_RULE_EN_GB,misspelling,undeep,Possible spelling mistake found.,Sundeep,...n a chest that was short and narrow and undeep and put sharp stones in and crushed the...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.md,12,MORFOLOGIK_RULE_EN_GB,misspelling,drafty,Possible spelling mistake found.,"draft, crafty, drafts","...enemy soldiers. They were also cramped, drafty and uncomfortable. Since the beginning ..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.md,13,MORFOLOGIK_RULE_EN_GB,misspelling,twelveyear-old,Possible spelling mistake found.,"twelve-year-old, twelve year-old","...illing by Jews of William of Norwich, a twelveyear-old apprentice in Norwich in 1144. The acco..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.md,13,MORFOLOGIK_RULE_EN_GB,misspelling,teazle,Possible spelling mistake found.,"table, temple, tale (+20 more)","...instrument of torture which is called a teazle, and, fixing it by straps through both ..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.md,16,MORFOLOGIK_RULE_EN_GB,misspelling,colorful,Possible spelling mistake. ‘colorful’ is American English.,colourful,"...m David Knowles and Frank Stenton, left colorful images in the historical imagination of..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.md,18,MORFOLOGIK_RULE_EN_GB,misspelling,Phillipa,Possible spelling mistake found.,"Phillips, Phillip, Phillip a",...ct from a book by the popular historian Phillipa Gregory on the role  of women in histor...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.md,18,MORFOLOGIK_RULE_EN_GB,misspelling,Malet,Possible spelling mistake found.,"Male, Males, Malt (+4 more)","...son of Grip, and the *mother* of Robert Malet.  A woman named Asa, a small landowner ..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.md,21,MORFOLOGIK_RULE_EN_GB,misspelling,great-greatgreat,Possible spelling mistake found.,great-great great,...n to get married was Matilda. She was a great-greatgreat granddaughter of Æthelred. Matilda had ...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.md,22,MORFOLOGIK_RULE_EN_GB,misspelling,english,Possible spelling mistake found.,English,...at Clifford's Tower   English Heritage (english heritage.org.uk) [Accessed 09.04.2024] ...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.md,3,MORFOLOGIK_RULE_EN_GB,misspelling,whou,Possible spelling mistake found.,"who, thou, whom (+5 more)",... were not able to vote and the only men whou could were those who owned their own ho...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.md,3,MORFOLOGIK_RULE_EN_GB,misspelling,politicl,Possible spelling mistake found.,"political, politics, politic (+3 more)","...ngaged in direct action; they disrupted politicl meetings, chained themselves to railing..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.md,5,MORFOLOGIK_RULE_EN_GB,misspelling,shole,Possible spelling mistake found.,"whole, hole, shore (+10 more)","... that Germany should be made to pay the shole cost of the war. Sir Eric Geddes, one o..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.md,9,MORFOLOGIK_RULE_EN_GB,misspelling,worstaffected,Possible spelling mistake found.,worst affected,... (22.1% of the working population). The worstaffected areas were the old industrial centres o...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.md,9,MORFOLOGIK_RULE_EN_GB,misspelling,dependants,Possible spelling mistake found.,"defendants, dependents, dependant (+1 more)",... heads of families. An unemployed man's dependants do not figure on the list unless they t...
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.md,13,MORFOLOGIK_RULE_EN_GB,misspelling,dancehall,Possible spelling mistake found.,dance hall,"...to spend. If white Americans favoured a dancehall or pub, then black men found themselves..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.md,14,MORFOLOGIK_RULE_EN_GB,misspelling,uppermiddle-class,Possible spelling mistake found.,"upper-middle-class, upper middle-class","... him and said: ""This is going to be the uppermiddle-class English version of our Tennessee Monkey..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.md,16,MORFOLOGIK_RULE_EN_GB,misspelling,fifteenyear-old,Possible spelling mistake found.,"fifteen-year-old, fifteen year-old","... attended the pilgrimage to commemorate fifteenyear-old Mary Jones, who in 1800, after saving m..."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.md,19,MORFOLOGIK_RULE_EN_GB,misspelling,un-punk,Possible spelling mistake found.,"undrunk, unspun, unsunk","...e cultural fabric. Nostalgia, that most un-punk of notions, hangs heavy over festivals ..."
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.md,13,MORFOLOGIK_RULE_EN_GB,misspelling,descendent,Possible spelling mistake found.,descendant,"...enry's mother, Margaret Beaufort, was a descendent of John of Gaunt, father of King Henry ..."
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.md,18,MORFOLOGIK_RULE_EN_GB,misspelling,semiindependent,Possible spelling mistake found.,semi-independent,... some parts of Wales were controlled by semiindependent Marcher Lords. Henry VIII was concerned...
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---medieval.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,onte,Possible spelling mistake found.,"one, once, note (+9 more)",...       |         |          |         | onte     | nt co   | overe    | ed      |   ...
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---medieval.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,nt,Possible spelling mistake found.,"NT, at, it (+124 more)",...      |          |         | onte     | nt co   | overe    | ed      |          | ...
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---medieval.md,31,MORFOLOGIK_RULE_EN_GB,misspelling,overe,Possible spelling mistake found.,"over, overt, Vere (+2 more)",...       |         | onte     | nt co   | overe    | ed      |          |         |    ...
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---modern.md,8,MORFOLOGIK_RULE_EN_GB,misspelling,Welshspeaking,Possible spelling mistake found.,Welsh speaking,...ern Welsh history. There was anger that Welshspeaking residents would be moved out and natura...
History,gcse-history---unit-3-a-study-of-a-period-in-world-history---early-modern.md,6,MORFOLOGIK_RULE_EN_GB,misspelling,alam,Possible spelling mistake found.,"Adam, Alan, alarm (+22 more)",...aspects of the Mughal Empire *Mir-at-i 'alam* [Mirror of the World] (seventeenth cen...
History,gcse-history---unit-3-a-study-of-a-period-in-world-history---early-modern.md,13,MORFOLOGIK_RULE_EN_GB,misspelling,lowvalue,Possible spelling mistake found.,low value,"...y in the Songhai Empire, especially for lowvalue transactions. They were accepted across..."
History,gcse-history---unit-3-a-study-of-a-period-in-world-history---early-modern.md,15,MORFOLOGIK_RULE_EN_GB,misspelling,rooves,Possible spelling mistake found.,"grooves, hooves, roves (+1 more)",...es were huts made of clay with thatched rooves whereas Item 2 states many houses were ...
History,gcse-history---unit-3-a-study-of-a-period-in-world-history---early-modern.md,30,MORFOLOGIK_RULE_EN_GB,misspelling,llahi,Possible spelling mistake found.,"Allah, Leah, llama (+15 more)","...ligious debate, and developed the Din-i llahi (Divine Faith) which incorporated eleme..."
History,gcse-history---unit-3-a-study-of-a-period-in-world-history---medieval.md,4,MORFOLOGIK_RULE_EN_GB,misspelling,underequipped,Possible spelling mistake found.,,"...ceed to the Stamford Bridge dangerously underequipped. They left their shields, helmets, coat..."
