Subject,Filename,issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,809,124,measured<br>in,"The number of samples of audio carried per second, **measured<br>in** Hz or kHz - Also known as Sample Frequency.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The definition is a sentence fragment; it should begin with a noun phrase (e.g., 'The number of samples of audio carried per second, which is measured...') to be grammatically complete."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,810,124,digital<br>file,A method of converting an analogue sound signal into a **digital<br>file**,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The definition is a sentence fragment; it should begin with a noun phrase (e.g., 'A method of converting an analogue sound signal into a digital file') to be grammatically complete."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,811,124,computer.,A device used to scan documents and images into a **computer**.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The sentence is missing a full stop at the end.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,812,124,"lifecycle, this","A stage of the system development **lifecycle, this** is an initial<br>phase where project objectives are defined, alternative solutions<br>are explored, and the project's viability is assessed. It involves<br>gathering requirements, analysing risks, and determining the<br>project's feasibility in terms of cost, resources, and time.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This is a comma splice, joining two independent clauses ('A stage of the system development lifecycle' and 'this is an initial phase...') with only a comma."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,813,124,backing storage. Used,Also known as **backing storage. Used** to store data for use at a<br>later time.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This is a comma splice, joining two independent clauses ('Also known as backing storage' and 'Used to store data...') with only a full stop."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,814,124,secure.<br>Malicious,Where software is designed from the ground up to be **secure.<br>Malicious** practices are taken for granted and designed as such.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This is a comma splice, joining two independent clauses ('Where software is designed from the ground up to be secure' and 'Malicious practices are taken for granted...') with only a full stop."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,815,124,function an,"A **function an** operating system; involves protecting computer<br>systems from unauthorised access, theft, damage, or<br>interference, and ensuring that data and programs are used<br>only by authorised users.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A preposition (e.g., 'of') is missing between 'function' and 'an operating system'."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,816,142,and moving it,A sorting algorithm. A simple algorithm that repeatedly selects<br>the smallest (or largest) element from the unsorted portion of<br>the list **and moving it** to the sorted portion of the list.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The verb 'moving' is not parallel with 'selects'; it should be 'moves' to maintain consistent verb tense and form.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,817,142,sub lists,"It arranges<br>elements into two sections: the sorted and unsorted **sub lists**,<br>building the sorted sequence from smallest to largest.",,ErrorCategory.SPELLING_ERROR,90,'Sub-lists' is typically hyphenated as a compound noun in British English.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,818,142,checks,"A stage of the compilation process, **checks** that the code follows<br>the rules of language.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The sentence is a fragment; a relative pronoun like 'that' or 'which' is needed to connect the clause to the main noun 'stage'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,819,142,E.g.,the rules of language. **E.g.** variables are declared correctly; they<br>are the correct type etc.,,ErrorCategory.CONSISTENCY_ERROR,85,"'e.g.' should be lowercase when it appears mid-sentence, following standard British English conventions."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,820,142,etc.,variables are declared correctly; they<br>are the correct type **etc.**,,ErrorCategory.STYLISTIC_PREFERENCE,80,'etc.' is generally considered informal in academic or technical writing; 'and so on' or 'and similar checks' would be more appropriate.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,821,142,send and receive,"SMTP: An email protocol used to **send and receive** mail<br>messages, typically only used for sending messages to a mail<br>server.",,ErrorCategory.FACTUAL_INACCURACY,98,"SMTP is primarily used for sending email messages, not for receiving them; POP3 or IMAP are used for receiving."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,822,142,aimed,"A type of data breach; **aimed** at stealing personal information,<br>such as credit card numbers or login credentials, through<br>devices placed on payment terminals or ATM machines.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The sentence is a fragment; 'aimed' is a past participle acting as an adjective, not a verb, requiring a linking verb or relative pronoun for a complete clause."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,823,142,and to<br>manipulate,"A hardware device which enables the computer to output sound<br>through speakers, record sound from a microphone **and to<br>manipulate** sound stored on a disk.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The 'to' before 'manipulate' is redundant, breaking the parallel structure established by 'to output' and 'record'."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,824,142,e.g.,"A device that will output various sounds **e.g.** music, speech,<br>error alerts.",,ErrorCategory.CONSISTENCY_ERROR,85,"'e.g.' should be lowercase when it appears mid-sentence, following standard British English conventions."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,825,143,This blends,A system development model. **This blends** iterative<br>development with risk management.,,ErrorCategory.STYLISTIC_PREFERENCE,80,Starting a new sentence with 'This' referring to the previous sentence's subject is informal; integrating it into a single sentence with a relative pronoun would improve flow.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,826,143,when created it holds,"Created during the Lexical Analysis stage, referred to during<br>Syntax Analysis, **when created it holds** the addresses of<br>variables, labels and subroutines",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The phrase 'when created' acts as an introductory clause and requires a comma before the main clause 'it holds'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,827,143,errors checking,"A stage of the compilation process, used to check for syntax<br>**errors checking** tokens to see if they match the expected<br>spelling and grammar rules.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A preposition like 'by' or a comma is needed to clarify the relationship between 'errors' and 'checking tokens'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,828,143,e.g.,A programming error; a mistake in the rules (grammar) of the<br>language **e.g.** IF A THEN B,,ErrorCategory.CONSISTENCY_ERROR,85,"'e.g.' should be lowercase when it appears mid-sentence, following standard British English conventions."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,829,143,e.g.,"A utility software; used to monitor all aspects of the computer,<br>**e.g.** CPU Utilisation, RAM usage etc.",,ErrorCategory.CONSISTENCY_ERROR,85,"'e.g.' should be lowercase when it appears mid-sentence, following standard British English conventions."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,830,143,Utilisation,"e.g. CPU **Utilisation**, RAM usage etc.",,ErrorCategory.CONSISTENCY_ERROR,90,'utilisation' should be lowercase for consistency with 'RAM usage' and general technical writing conventions.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,831,143,etc.,"e.g. CPU Utilisation, RAM usage **etc.**",,ErrorCategory.STYLISTIC_PREFERENCE,80,'etc.' is generally considered informal in academic or technical writing; 'and so on' or 'and similar metrics' would be more appropriate.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,832,143,shows you,A utility software: **shows you** what programs are running on your<br>computer.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A relative pronoun like 'that' or 'which' is needed after the colon to properly introduce the descriptive clause.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,833,143,"1024 GB, symbol","**1024 GB, symbol** used for this is TB",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This is a comma splice, joining two independent clauses with only a comma; a semicolon or full stop is required."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,834,144,A Software Development Lifecycle stage. After,"**A Software Development Lifecycle stage. After** development,<br>the software is rigorously tested to find and fix errors.",,ErrorCategory.STYLISTIC_PREFERENCE,80,The sentence structure is informal; combining the two clauses with a relative pronoun or rephrasing would improve flow.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,835,144,"lifecycle, this is where","A stage of the system development **lifecycle, this is where** the<br>software is rigorously evaluated to ensure it meets specified<br>requirements before release.",,ErrorCategory.STYLISTIC_PREFERENCE,80,The use of 'this is where' after a comma is informal; a relative pronoun like 'where' would create a more concise and formal sentence.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,836,144,to control,A way to control a device by pressing a finger over the desired<br>location **to control.**,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The phrase 'to control' is redundant as the action of controlling is already implied by 'A way to control a device'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,837,144,User Interface,"A **User Interface** which uses the detection of a user 'touch' to<br>interact with the system, usually used with a Menu or Graphical<br>Interface.",,ErrorCategory.CONSISTENCY_ERROR,90,'User interface' is generally written in lowercase unless it is part of a proper noun or title.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,838,144,Menu or Graphical<br>Interface,usually used with a **Menu or Graphical<br>Interface.**,,ErrorCategory.CONSISTENCY_ERROR,90,'Menu' and 'Graphical Interface' should be lowercase for consistency with general terminology and 'user interface'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,839,144,"error, when","A programming **error, when** the program truncates a real<br>number to a fixed number of decimal places resulting in less<br>accuracy.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The clause starting with 'when' is not properly introduced; a relative pronoun or rephrasing is needed to form a complete sentence.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,840,144,E.g.,"resulting in less<br>accuracy. **E.g.** 34.9 truncated to whole number is 34, an error of<br>-0.9.",,ErrorCategory.CONSISTENCY_ERROR,85,"'e.g.' should be lowercase when it appears mid-sentence, following standard British English conventions."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,841,144,"elements, this<br>has","A data structure that is meant to describe a list of **elements, this<br>has** two indexes e.g. a[1][2]",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This is a comma splice, joining two independent clauses with only a comma; a semicolon or full stop is required."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,842,144,e.g.,this<br>has two indexes **e.g.** a[1][2],,ErrorCategory.CONSISTENCY_ERROR,85,"'e.g.' should be lowercase when it appears mid-sentence, following standard British English conventions."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,843,144,e.g.,a particular data type **e.g.** integer,,ErrorCategory.CONSISTENCY_ERROR,85,"'e.g.' should be lowercase when it appears mid-sentence, following standard British English conventions."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,844,144,measures,"A term which refers to the price per individual item being<br>**measures** e.g. a single product, component, or storage<br>capacity.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The past participle 'measured' is required here to form the passive voice 'being measured'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,845,144,e.g.,"item being<br>measures **e.g.** a single product, component, or storage<br>capacity.",,ErrorCategory.CONSISTENCY_ERROR,85,"'e.g.' should be lowercase when it appears mid-sentence, following standard British English conventions."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,846,145,A facility displays,Variable Watch **A facility displays** the current value of any variable.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The definition is a sentence fragment; it requires a relative pronoun (e.g., 'that' or 'which') to connect 'facility' to 'displays' or a rephrasing (e.g., 'A facility for displaying...')."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,847,145,handicapped,"Voice Driven Interface A User Interface where a user talks a command into a microphone. These are very useful for: **handicapped**, fighter pilots, surgeons, etc.",,ErrorCategory.STYLISTIC_PREFERENCE,90,The term 'handicapped' is outdated and can be considered offensive; 'people with disabilities' or 'disabled users' is more appropriate and inclusive language.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,848,145,being situated,Wide Area Network A network type **being situated** over multiple sites in a large geographic area through a shared communication path. Range is over 50km.,,ErrorCategory.STYLISTIC_PREFERENCE,85,The phrasing 'being situated' is slightly awkward and can be simplified to 'situated' or 'that is situated' for better flow and conciseness.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,849,146,An Acronym,"WIMP **An Acronym** used to describe the main features of a GUI, this<br>stands for, Windows, Icons, Menus, Pointers.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'Acronym' is a common noun and should not be capitalised unless it is part of a proper noun or at the beginning of a sentence.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,850,146,"for,","WIMP An Acronym used to describe the main features of a GUI, this<br>stands **for,** Windows, Icons, Menus, Pointers.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A comma should not follow 'for' when introducing a list; a colon would be appropriate here (e.g., 'stands for:')."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-1.csv,851,146,"Malware, similar to a virus but is a standalone program","Worm **Malware, similar to a virus but is a standalone program** that<br>replicates itself in order to spread to other computers. It does<br>not need a vector.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This sentence is a fragment; it requires a relative pronoun (e.g., 'that') to properly connect 'Malware' to the descriptive clause, or a rephrasing to form a complete sentence."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,0,5,Assessment Summary of Assessment Unit 2,"### <span id=""page-5-1""></span><span id=""page-5-0""></span>**Assessment Summary of Assessment Unit 2**

**Unit 2: Computer Programming**",,ErrorCategory.STYLISTIC_PREFERENCE,90,The repetition of 'Assessment' in the heading is redundant and can be simplified for clarity and conciseness.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,1,5,2 hours 50% of qualification 80 marks,"On-screen examination based on a pre-released brief*:* **2 hours 50% of qualification 80 marks**

Set and marked by WJEC.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,Distinct items in a list of attributes should be separated by commas for readability and grammatical correctness.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,2,6,TKINTER,"The materials will be released, written using the standard Python IDLE IDE and will use **TKINTER** library for graphical user elements.",,ErrorCategory.CONSISTENCY_ERROR,95,"The Python GUI library is consistently referred to as 'Tkinter' (initial capital) in standard documentation, not 'TKINTER' (all caps)."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,3,8,real world,Learners should apply abstraction to remove irrelevant information from a **real world** scenario and model the simplified version into an algorithm or program.,,ErrorCategory.STYLISTIC_PREFERENCE,90,"When 'real world' functions as a compound adjective modifying a noun (e.g., 'scenario'), it should be hyphenated as 'real-world' in formal British English."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,4,8,Leaners,"Learners should be able to understand the requirements of the program, including data, relationships and constraints. **Leaners** should be able to determine the data which is required to be input, processed and output from the requirements along with the most appropriate methods of storing the data.",,ErrorCategory.SPELLING_ERROR,100,This is a common misspelling of 'Learners'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,5,8,form context,This will **form context** of the examination and will feature tasks based on the scenario.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,A definite article 'the' is required before 'context' in this phrase to be grammatically correct ('form the context').
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,6,8,ensure to use,Centres must **ensure to use** only the specified version of Python found within the task.,,ErrorCategory.STYLISTIC_PREFERENCE,90,The phrasing 'ensure to use' is grammatically awkward; 'ensure they use' or 'ensure that they use' is more natural and correct in formal writing.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,7,9,pre-exiting,Learners should be able to read and understand **pre-exiting** validation and verification routines.,,ErrorCategory.SPELLING_ERROR,100,The word 'pre-exiting' is a misspelling of 'pre-existing'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,8,10,ensure to use,Centres and Learners must **ensure to use** only the specified version of Python found within the task.,,ErrorCategory.STYLISTIC_PREFERENCE,90,The phrasing 'ensure to use' is less idiomatic in formal writing; 'ensure that learners use' or 'ensure learners use' would be more appropriate.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,9,10,Python IDLE IDE version,The same **Python IDLE IDE version** will be used in the examination.,,ErrorCategory.STYLISTIC_PREFERENCE,90,"IDLE stands for 'Integrated Development and Learning Environment', making 'IDLE IDE' redundant."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,10,10,in built,Learners should utilise many of the **in built** functions available to Python3.,,ErrorCategory.SPELLING_ERROR,100,The compound adjective 'in built' should be hyphenated as 'built-in' when preceding a noun.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,11,10,for organisation intended,"Modules are files containing functions, classes and variables **for organisation intended** to be used multiple times.",,ErrorCategory.STYLISTIC_PREFERENCE,85,"The phrasing 'for organisation intended' is slightly awkward; 'for organisational purposes, intended' or 'for organisation and intended' would improve clarity and flow."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,12,10,use appropriately,Learners should understand where constants and variables are appropriate and **use appropriately**.,,ErrorCategory.STYLISTIC_PREFERENCE,80,"The repetition of 'appropriate' and 'appropriately' can be improved for conciseness, e.g., 'and use them appropriately'."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,13,11,),"The iterations can be set manually, or taken from an input, or from a list, etc.**)**",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,There is an unmatched closing parenthesis in the sentence.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,14,11,Iteration loops,**Iteration loops** a set of instructions a number of times and must be eventually terminated.,,ErrorCategory.STYLISTIC_PREFERENCE,85,The phrase 'Iteration loops' is somewhat redundant; 'Iteration involves looping' or 'Loops iterate' would be more precise.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,15,11,Switch Statements,"Selection: Use of If , Else , Elif , **Switch Statements** to allow for making decisions or executing code based on certain conditions.",,ErrorCategory.CONSISTENCY_ERROR,90,"'Switch statements' is typically written in lowercase as a general programming construct, consistent with 'If', 'Else', 'Elif' in this context."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,16,11,Allows for storing and manipulating collections of data.,"Sequence: An action, or event, leads to the next ordered action in a predetermined order. **Allows for storing and manipulating collections of data.**",,ErrorCategory.AMBIGUOUS_PHRASING,90,The sentence fragment 'Allows for storing and manipulating collections of data' lacks a clear subject and its connection to the preceding text is ambiguous.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,17,12,NOT changeable,Tuples are ordered (cannot change once created) and **NOT changeable** (immutable). Tuples are written using brackets '( )'.,,ErrorCategory.STYLISTIC_PREFERENCE,80,The capitalisation of 'NOT' is unusual in formal prose; 'not changeable' or 'are not changeable' would be more standard.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,18,12,but leaving,"Slicing refers to the process of extracting a portion of a sequence (like a list, tuple, or string) by specifying a range of indices. Slicing allows for the creation of a new sequence **but leaving** the original sequence unmodified.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The conjunction 'but' typically connects parallel grammatical structures; 'but leaves' or 'while leaving' would be more appropriate here.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,19,12,Mathematical Operations,"Learners should be familiar with **Mathematical Operations** such as addition (+), subtraction (-), division (/), multiplication (*) and modulus (MOD). Learners should be familiar with logical operations such as AND, OR, NOT and XOR.",,ErrorCategory.CONSISTENCY_ERROR,90,"The term 'Mathematical Operations' is capitalised, while 'logical operations' in the subsequent sentence is not, creating an inconsistency."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,20,13,built in,"create new and modify existing intuitive Graphical User Interfaces (GUI) using the Python 3 **built in** Tkinter libraries, including: windows, frames, widgets, buttons, geometry managers",,ErrorCategory.SPELLING_ERROR,95,The compound adjective 'built-in' should be hyphenated when preceding the noun it modifies ('Tkinter libraries').
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,21,13,allowing for data input or modification,"Widgets provide a visual representation of data and can be items such as buttons, labels, text or checkboxes **allowing for data input or modification**.",,ErrorCategory.AMBIGUOUS_PHRASING,85,"The participle phrase 'allowing for data input or modification' is awkwardly placed and could ambiguously modify only 'checkboxes' or the entire list of items, rather than the general function of widgets."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,22,13,in triggering an action,Buttons allow for interaction by a user **in triggering an action** when clicked. Geometry managers define how widgets are positioned within the main window.,,ErrorCategory.STYLISTIC_PREFERENCE,80,The phrasing 'in triggering an action' is somewhat clunky; 'to trigger an action' or 'that trigger an action' would be more concise and natural.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,23,13,self documenting,create code for the solution that is **self documenting** and uses meaningful identifiers,,ErrorCategory.SPELLING_ERROR,95,The compound adjective 'self-documenting' should be hyphenated.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,24,13,without need,"Learners should implement and produce code that is clear, concise and easy to understand **without need** for additional comments.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The phrase should include an article: 'without the need for additional comments' or simply 'without additional comments'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,25,13,improves,"Indents are typically found upon beginning functions, loops and statements. Indentation and use of white space **improves** and ensures readability and maintainability of code.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The compound subject 'Indentation and use of white space' requires a plural verb, so 'improve' should be used instead of 'improves'."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,26,14,in which is commented,"Annotation conventions state that developer comments should either be on the line before, after or at the end of the line of code **in which is commented**.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The phrase 'in which is commented' is grammatically incorrect; it should be 'in which it is commented' or 'that is commented'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,27,15,on their why the tests are success or failures,Learners should document test case outcomes giving informed commentaries **on their why the tests are success or failures**.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The phrasing is grammatically incorrect and awkward; it should be rephrased to 'on why the tests were successful or failed' or 'on the reasons for their success or failure'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,28,15,success or failures,Learners should document test case outcomes giving informed commentaries on their why the tests are **success or failures**.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"For parallelism and plural consistency, 'success' should be pluralized to 'successes' when paired with 'failures'."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,29,16,to; clearly express,"Learners will be **required to; clearly express** the initial requirements for the software development project, identify and explain any changes in the requirements that were introduced during the development process.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A semicolon is incorrectly used after 'to'; a colon or no punctuation should be used before a list of actions.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,30,16,discussing the impact,They will need to be able to provide or annotate examples of changes made to the code **discussing the impact** of these refinements on the program.,,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,This is a dangling participle; it should be rephrased to 'and discuss the impact' or 'that discuss the impact' for clarity and grammatical correctness.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,31,16,explaining alternative design or implementation approaches that were considered during the development process giving an analysis of the advantages and disadvantages of each approach explaining and critically evaluating the reasoning behind the chosen solution,"Learners should be able to discuss the strengths and weaknesses of differing approaches to meeting the requirements, **explaining alternative design or implementation approaches that were considered during the development process giving an analysis of the advantages and disadvantages of each approach explaining and critically evaluating the reasoning behind the chosen solution**.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The sentence is a run-on with multiple participial phrases strung together without proper conjunctions, making it grammatically incorrect and difficult to read."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,32,16,", and computer science","Learners need to demonstrate an understanding of the technical terminology/concepts used during software development by using appropriate technical terminology and concepts related to programming**, and computer science**.",,ErrorCategory.STYLISTIC_PREFERENCE,80,"In British English, a comma is generally not used before 'and' in a simple list of two items."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,33,17,Leaners,**Leaners** need to evaluate the outcomes of the changes made by additional requirements by assessing the impact of the changes made to address the updated requirements.,,ErrorCategory.SPELLING_ERROR,100,Typographical error; should be 'Learners'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,34,17,of the introduced code,They are required to analyse the improvements **of the introduced code** in the updated solution.,,ErrorCategory.STYLISTIC_PREFERENCE,85,"The preposition 'of' is awkward here; 'to', 'in', or 'from' would be more appropriate for clarity (e.g., 'improvements to the introduced code')."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,35,17,And provide,They are required to analyse the improvements of the introduced code in the updated solution. **And provide** an evaluation of the final solution.,,ErrorCategory.STYLISTIC_PREFERENCE,80,Starting a sentence with 'And' is informal and grammatically weak in formal writing; it should either be joined with the preceding sentence or rephrased.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,36,17,", or changes","Learners should explain the solution**, or changes** made to a solution, by clearly communicating the final solution and the rationale behind the decisions they made.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The comma before 'or' is unnecessary as 'or changes made to a solution' is not an independent clause.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,37,18,was,"Learners will have the opportunity to undertake this throughout the specification as detailed in the content amplification rationale, for example throughout Unit 2; we will also include examples in the Guidance for Teaching to ensure a diversity of representation, for example Sophie Wilson who co-designed the instruction set for the ARM architecture and Dr Gladys West **was** a pioneer in the early stages of GPS development.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The compound subject 'Sophie Wilson and Dr Gladys West' requires a plural verb 'were', not 'was'."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,38,19,it,"There are many opportunities to include Local, National and International Contexts in GCSE Computer Science. These opportunities are important to learners as **it** helps them understand the relevance of Computer Science in real-world scenarios, foster global awareness, and encourage responsible digital citizenship, enabling them to see how technology can address local challenges, contribute to national innovations, and engage with international issues",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The pronoun 'it' should be 'they' to agree with the plural subject 'These opportunities'.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,39,19,other's,"Learners will have the opportunity to develop insight and understanding of **other's** experiences and perspectives when considering the social, ethical, environmental and professional impacts of Computer Science.",,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The possessive form for the plural 'others' should be 'others''.
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,40,20,Activity 1: Specific Programming Activity Opportunities,"For example, consideration of environmental impacts and comparison between paper-based and digital data systems. **Activity 1: Specific Programming Activity Opportunities** to solve problems regarding energy consumption, carbon footprint and global warming. For example, an Eco-Friendly Carbon Footprint Emissions Calculator.",,ErrorCategory.STYLISTIC_PREFERENCE,85,"The phrasing 'Activity 1: Specific Programming Activity Opportunities' is slightly awkward; it would be clearer to separate 'Activity' from the description of opportunities, e.g., 'Activity 1: Specific Programming Activity – Opportunities to solve problems...'."
Computer-Science,gcse-computer-science---guidance-for-teaching-unit-2.csv,41,20,changeover digitally,"Doing so, investigating and designing suitable procedures to **changeover digitally**.",,ErrorCategory.STYLISTIC_PREFERENCE,80,"While 'changeover' can be used as a verb, it is more commonly a noun. 'Change over digitally' or 'implement a digital changeover' would be more standard and clearer in this context."
