Subject,Filename,issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,7,12,drafty,"...enemy soldiers. They were also cramped, **drafty** and uncomfortable. Since the beginning ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,85,"'drafty' is correctly spelled, but the tool may have flagged it due to context. No correction needed."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,8,12,and,"...1100, many more stone castles were built** and** they were usually square in shape  **Th...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,60,A comma before 'and' is optional in this context and does not impact clarity.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,9,12,square in shape,...astles were built and they were usually **square in shape**  **Theme** Ethnicity  **Topic** Jewish ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,The phrase 'square in shape' is redundant and can be simplified to 'square' for conciseness.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,10,13,twelveyear-old,"...illing by Jews of William of Norwich, a **twelveyear-old** apprentice in Norwich in 1144. The acco...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,Correct spelling is 'twelve-year-old'.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,11,13,ill treated,"...er and in no fear of any treachery, and **ill treated** him in various horrible ways. For a whi...",PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Correct form is 'ill-treated' with a hyphen.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,12,16,colorful,"...m David Knowles and Frank Stenton, left **colorful** images in the historical imagination of...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,Correct spelling is 'colourful' in UK English.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,13,16,Hundred,"...illiam of  Warenne in 1086.  In PRESTON **Hundred**  William holds PATCHAM himself, in lord...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,80,'Hundred' is correctly capitalized as it is part of a proper noun.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,14,16,lordship,"...and a man-at-arms of his 1/2 hides.  In **lordship** they have 2 ploughs, with  2 smallholde...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,80,'lordship' is correctly used in this historical context.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,15,17,Households Households,"... Land of Hereford (St Mary), bishop of  **Households Households**: 3 villagers. 6 smallholders. 2 slaves....",PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Duplicate word 'Households' should be removed.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,16,17,lord's,...ors.  Land and resources Ploughland: 10 **lord's** plough teams. 5.5 men's plough teams. V...,PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Correct form is 'lord's' with an apostrophe.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,17,20,Æthelic,"... were there to swear that his daughter, **Æthelic** [Matilda], who had previously been the ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,80,Æthelic is a historical name and correctly spelled.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,18,21,but,...engers and crew raised cries of distress** but** their mouths were soon stopped by the s...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,Comma before 'but' improves clarity but is not strictly necessary.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,19,21,great-greatgreat,...n to get married was Matilda. She was a **great-greatgreat** granddaughter of Æthelred. Matilda had ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Correct form is 'great-great-great' with hyphens.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,20,22,Malcom,"... Museum [Accessed 10.04.2024] | | 4.  | **Malcom** Barber,1992. The Two Cities: Medieval E...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,The correct spelling is 'Malcolm' with an 'l'.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-medieval---example-teaching-pack.csv,21,22,english,...at Clifford's Tower   English Heritage (**english** heritage.org.uk) [Accessed 09.04.2024] ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,80,'english' is correct as it is part of the URL and not a standalone word.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,0,3,whou,... were not able to vote and the only men **whou** could were those who owned their own ho...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The word 'whou' is a misspelling of 'who'.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,1,3,politicl,"...ngaged in direct action; they disrupted **politicl** meetings, chained themselves to railing...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The word 'politicl' is a misspelling of 'political'.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,2,3,license,...'s door and leave them at liberty under **license** until they have recovered their health ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'license' is correctly spelled in this context.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,3,5,organization,"...e German colonies, and an international **organization** to prevent war.  In an off-the-cuff spe...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'organization' is correctly spelled in this context.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,4,5,shole,"... that Germany should be made to pay the **shole** cost of the war. Sir Eric Geddes, one o...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The word 'shole' is a misspelling of 'whole'.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,5,6,were,...ce which shall endure would be hastened **were** it possible for America to take her pla...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,The use of 'were' is grammatically correct but could be stylistically improved for clarity.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,6,9,worstaffected,... (22.1% of the working population). The **worstaffected** areas were the old industrial centres o...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The word 'worstaffected' is a misspelling of 'worst affected'.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,7,9,dependants,... heads of families. An unemployed man's **dependants** do not figure on the list unless they t...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'dependants' is correctly spelled in this context.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,8,11,British empire,"...nd after the [First World] War, and the **British empire** was based on crude racial assumptions. ...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,The phrase 'British empire' is grammatically correct but could be stylistically improved by capitalizing 'Empire'.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,9,13,dancehall,"...to spend. If white Americans favoured a **dancehall** or pub, then black men found themselves...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'dancehall' is correctly spelled in this context.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,10,13,1950's,"...o sound on this footage.**  [Tiger Bay, **1950's** -](https://www.youtube.com/watch?v=XrQ4...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The apostrophe in '1950's' is likely a parsing error from the original document format, as decades should not use an apostrophe before the 's'."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,11,14,uppermiddle-class,"... him and said: ""This is going to be the **uppermiddle-class** English version of our Tennessee Monkey...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'uppermiddle-class' should be hyphenated as 'upper-middle-class' in UK English.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,12,15,the girls around her,"...ting the mini. For that, she pointed to **the girls around her**, the teen customers who'd begun mobbing...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The phrase 'the girls around her' is grammatically correct and contextually appropriate.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,13,16,fifteenyear-old,"... attended the pilgrimage to commemorate **fifteenyear-old** Mary Jones, who in 1800, after saving m...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'fifteenyear-old' should be hyphenated as 'fifteen-year-old' when used as a compound adjective.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,14,17,Catholic church,...hows the pattern for Anglican and Roman **Catholic church** attendance in the UK across the twentie...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Catholic church' is correct in this context as it refers to the institution rather than a specific building.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,15,18,gonna,"...g contract, but not in a way that we're **gonna** compromise anything that we do. Which i...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"'gonna' is a colloquialism and should be replaced with 'going to' in formal writing, but it is intentional here to reflect spoken language."
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,16,19,',"...usic journalist, writing in the article **'**About Punk Music in  Wales' as part of t...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The stray apostrophe is likely a parsing error from the original document format.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,17,19,',.../pages/about_punk.shtml) part one (from **'**The 'birth' of punk…' to 'They tried to ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The stray apostrophe is likely a parsing error from the original document format.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,18,19,',...ml) part one (from 'The 'birth' of punk…**'** to 'They tried to play it live on the d...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The stray apostrophe is likely a parsing error from the original document format.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,19,19,"""","...day in Llandaff fields but were arrested**""**.')  **Theme** Culture  **Topic** Punk –...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The use of quotation marks is correct here as it denotes direct speech.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,20,19,un-punk,"...e cultural fabric. Nostalgia, that most **un-punk** of notions, hangs heavy over festivals ...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,Hyphenation in 'un-punk' is stylistically acceptable but not required for clarity or correctness.
History,gcse-history---guidance-for-teaching-unit-4---a-changing-society-modern---example-teaching-pack.csv,21,20,1950's,"...n? - BBC Newsround | | 23. | Tiger Bay, **1950's** - Film 96861 - YouTube | | 24. | Shamef...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The apostrophe in '1950's' is incorrectly placed due to a parsing error; it should be '1950s' without an apostrophe.
History,gcse-history---guidance-for-teaching-unit-4.csv,0,5,of any of,...t replicate or overlap with the content **of any of** the other selected units.**  The qualif...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Phrase is grammatically correct and contextually appropriate.
History,gcse-history---guidance-for-teaching-unit-4.csv,1,6,of any of,...t replicate or overlap with the content **of any of** the examined units chosen.  Learners wi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Phrase is grammatically correct and contextually appropriate.
History,gcse-history---guidance-for-teaching-unit-4.csv,2,17,evidencebased,... and quantify change. Learners can draw **evidencebased** conclusions based on statistics and num...,PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Missing hyphen in compound adjective 'evidence-based'.
History,gcse-history---guidance-for-teaching-unit-4.csv,3,18,crosscurricular,...tunities will allow learners to develop **crosscurricular** skills which underpin the four purposes...,PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Missing hyphen in compound adjective 'cross-curricular'.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,0,7,Thomas Myddleton,...         | | John Owen | 1642         | **Thomas Myddleton** |  Explain why the monarchy was restore...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Thomas Myddleton is a proper noun and correctly spelled.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,1,13,descendent,"...enry's mother, Margaret Beaufort, was a **descendent** of John of Gaunt, father of King Henry ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,80,The correct spelling is 'descendant' according to the Oxford English Dictionary.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,2,18,semiindependent,... some parts of Wales were controlled by **semiindependent** Marcher Lords. Henry VIII was concerned...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,The word 'semiindependent' should be hyphenated as 'semi-independent' in UK English.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,3,19,as well as,...oth the background to the Acts of Union **as well as** the short and long term impact of them....,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,The comma before 'as well as' is optional and does not affect clarity.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,4,22,Thomas Myddleton,"..., that Charles II was rightful king, by **Thomas Myddleton** of Chirk, a former supporter of Parliam...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Thomas Myddleton is a proper noun and correctly spelled.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,5,27,Thomas Myddleton,...brokeshire and amongst puritans such as **Thomas Myddleton** of Chirk Castle. - Men from Wales were ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Thomas Myddleton is a proper noun and correctly spelled.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,6,28,Thomas Myddleton,...e commanded by parliamentarians such as **Thomas Myddleton** of Chirk that was of more strategic sig...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Thomas Myddleton is a proper noun and correctly spelled.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,7,30,sti,...----|------------------|--|--|--| | n o **sti** e u Q | ks |  |  |  | 1.3.1 |  |  | 1.3...,PassCode.LTC,ErrorCategory.PARSING_ERROR,80,The text appears to be a formatting error or a misaligned table.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,8,30,ks,...-----------|--|--|--| | n o sti e u Q | **ks** |  |  |  | 1.3.1 |  |  | 1.3.2 |  |  | ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,80,The text appears to be a formatting error or a misaligned table.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,9,30,ai,...| 1.3.5 |  |  |  |  |  |  | |  | ar M | **ai** 3.1 1. | aii 3.1 1. | bi 3.1 1. | bii 3...,PassCode.LTC,ErrorCategory.PARSING_ERROR,80,The text appears to be a formatting error or a misaligned table.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,10,30,aii,...  |  |  |  |  | |  | ar M | ai 3.1 1. | **aii** 3.1 1. | bi 3.1 1. | bii 3.1 1. | ci 3....,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correctly written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,11,30,bii,... | ai 3.1 1. | aii 3.1 1. | bi 3.1 1. | **bii** 3.1 1. | ci 3.1 1. | cii 3.1 1. | ai 2 ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid WJEC-specific code and is correctly written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,12,30,ci,...| aii 3.1 1. | bi 3.1 1. | bii 3.1 1. | **ci** 3.1 1. | cii 3.1 1. | ai 2 3. 1. | aii ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ci' is a valid WJEC-specific code and is correctly written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,13,30,cii,... | bi 3.1 1. | bii 3.1 1. | ci 3.1 1. | **cii** 3.1 1. | ai 2 3. 1. | aii 2 3. 1. | bi ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'cii' is a valid WJEC-specific code and is correctly written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,14,30,ai,...| bii 3.1 1. | ci 3.1 1. | cii 3.1 1. | **ai** 2 3. 1. | aii 2 3. 1. | bi 2 3. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid WJEC-specific code and is correctly written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,15,30,aii,...| ci 3.1 1. | cii 3.1 1. | ai 2 3. 1. | **aii** 2 3. 1. | bi 2 3. 1. | bii 2 3. 1. | 2c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correctly written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,16,30,bii,...ai 2 3. 1. | aii 2 3. 1. | bi 2 3. 1. | **bii** 2 3. 1. | 2ci 3. 1. | 2cii 3. 1. | ai 3...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid WJEC-specific code and is correctly written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,17,30,ai,... bii 2 3. 1. | 2ci 3. 1. | 2cii 3. 1. | **ai** 3 3. 1. | aii 3 3. 1. | bi 3 3. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid WJEC-specific code and is correctly written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,18,30,aii,...| 2ci 3. 1. | 2cii 3. 1. | ai 3 3. 1. | **aii** 3 3. 1. | bi 3 3. 1. | bii 3 3. 1. | 3c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correctly written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,19,30,bii,...ai 3 3. 1. | aii 3 3. 1. | bi 3 3. 1. | **bii** 3 3. 1. | 3ci 3. 1. | 3cii 3. 1. | ai 4...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid WJEC-specific code and is correctly written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,20,30,ai,... bii 3 3. 1. | 3ci 3. 1. | 3cii 3. 1. | **ai** 4 3. 1. | aii 4 3. 1. | bi 4 3. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid code in the context of the WJEC documentation.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,21,30,aii,...| 3ci 3. 1. | 3cii 3. 1. | ai 4 3. 1. | **aii** 4 3. 1. | bi 4 3. 1. | bii 4 3. 1. | 4c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid code in the context of the WJEC documentation.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,22,30,bii,...ai 4 3. 1. | aii 4 3. 1. | bi 4 3. 1. | **bii** 4 3. 1. | 4ci 3. 1. | 4cii 3. 1. | ai 5...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid code in the context of the WJEC documentation.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,23,30,ai,... bii 4 3. 1. | 4ci 3. 1. | 4cii 3. 1. | **ai** 5 3. 1. | aii 5 3. 1. | bi 5 3. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid code in the context of the WJEC documentation.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,24,30,aii,...| 4ci 3. 1. | 4cii 3. 1. | ai 5 3. 1. | **aii** 5 3. 1. | bi 5 3. 1. | bii 5 3. 1. | 5c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid code in the context of the WJEC documentation.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,25,30,bii,...ai 5 3. 1. | aii 5 3. 1. | bi 5 3. 1. | **bii** 5 3. 1. | 5ci 3. 1. | 5cii 3. 1. |  |  ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid code in the context of the WJEC documentation.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,26,31,sti,...      |                  |  |  |  | | o **sti** e u Q | ks ar M | ai 4.1 1. | aii 4.1 1...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'sti' is a valid code in the context of the WJEC documentation.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,27,31,ks,...             |  |  |  | | o sti e u Q | **ks** ar M | ai 4.1 1. | aii 4.1 1. | bi 4.1 ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ks' is a valid code in the context of the WJEC documentation.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,28,31,ai,...   |  |  |  | | o sti e u Q | ks ar M | **ai** 4.1 1. | aii 4.1 1. | bi 4.1 1. | bii 4...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid code in the context of the WJEC documentation.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,29,31,aii,...| | o sti e u Q | ks ar M | ai 4.1 1. | **aii** 4.1 1. | bi 4.1 1. | bii 4.1 1. | ci 4....,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid code in the context of the WJEC documentation.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,30,31,bii,... | ai 4.1 1. | aii 4.1 1. | bi 4.1 1. | **bii** 4.1 1. | ci 4.1 1. | cii 4.1 1. | ai 2 ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'bii' is a valid code in the context of the document.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,31,31,ci,...| aii 4.1 1. | bi 4.1 1. | bii 4.1 1. | **ci** 4.1 1. | cii 4.1 1. | ai 2 4. 1. | aii ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'ci' is a valid code in the context of the document.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,32,31,cii,... | bi 4.1 1. | bii 4.1 1. | ci 4.1 1. | **cii** 4.1 1. | ai 2 4. 1. | aii 2 4. 1. | bi ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'cii' is a valid code in the context of the document.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,33,31,ai,...| bii 4.1 1. | ci 4.1 1. | cii 4.1 1. | **ai** 2 4. 1. | aii 2 4. 1. | bi 2 4. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'ai' is a valid code in the context of the document.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,34,31,aii,...| ci 4.1 1. | cii 4.1 1. | ai 2 4. 1. | **aii** 2 4. 1. | bi 2 4. 1. | bii 2 4. 1. | 2c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'aii' is a valid code in the context of the document.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,35,31,bii,...ai 2 4. 1. | aii 2 4. 1. | bi 2 4. 1. | **bii** 2 4. 1. | 2ci 4. 1. | 2cii 4. 1. | ai 3...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'bii' is a valid code in the context of the document.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,36,31,ai,... bii 2 4. 1. | 2ci 4. 1. | 2cii 4. 1. | **ai** 3 4. 1. | aii 3 4. 1. | bi 3 4. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'ai' is a valid code in the context of the document.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,37,31,aii,...| 2ci 4. 1. | 2cii 4. 1. | ai 3 4. 1. | **aii** 3 4. 1. | bi 3 4. 1. | bii 3 4. 1. | 3c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'aii' is a valid code in the context of the document.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,38,31,bii,...ai 3 4. 1. | aii 3 4. 1. | bi 3 4. 1. | **bii** 3 4. 1. | 3ci 4. 1. | 3cii 4. 1. | ai 4...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'bii' is a valid code in the context of the document.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,39,31,ai,... bii 3 4. 1. | 3ci 4. 1. | 3cii 4. 1. | **ai** 4 4. 1. | aii 4 4. 1. | bi 4 4. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'ai' is a valid code in the context of the document.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,40,31,aii,...| 3ci 4. 1. | 3cii 4. 1. | ai 4 4. 1. | **aii** 4 4. 1. | bi 4 4. 1. | bii 4 4. 1. | 4c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correct as written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,41,31,bii,...ai 4 4. 1. | aii 4 4. 1. | bi 4 4. 1. | **bii** 4 4. 1. | 4ci 4. 1. | 4cii 4. 1. | ai 5...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid WJEC-specific code and is correct as written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,42,31,ai,... bii 4 4. 1. | 4ci 4. 1. | 4cii 4. 1. | **ai** 5 4. 1. | aii 5 4. 1. | bi 5 4. 1. | bi...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'ai' is a valid WJEC-specific code and is correct as written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,43,31,aii,...| 4ci 4. 1. | 4cii 4. 1. | ai 5 4. 1. | **aii** 5 4. 1. | bi 5 4. 1. | bii 5 4. 1. | 5c...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'aii' is a valid WJEC-specific code and is correct as written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---early-modern.csv,44,31,bii,...ai 5 4. 1. | aii 5 4. 1. | bi 5 4. 1. | **bii** 5 4. 1. | 5ci 4. 1. | 5cii 4. 1. |  |  ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'bii' is a valid WJEC-specific code and is correct as written.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---medieval.csv,0,6,and,...rd Rhys held a special feast at Cardigan** and** he set two kinds of contests. One betwe...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,Comma before 'and' is optional for clarity but not required for grammatical correctness.
History,gcse-history---unit-1-an-in-depth-study-on-welsh-history---medieval.csv,1,9,well prepared,"...s showed that the Welsh were organised, **well prepared**, and well led, and that they were follo...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,'Well prepared' is correctly spelled and used in context.
